,sm,sm_uncertainty,flag,freqbandID,dnflag,mode,sensor,t0,_datetime
2015-11-10,0.3864742,0.05965351,0,17,2,2,1056,16749.1268775,2015-11-10 03:02:42.216000000
2015-11-11,0.5199999,0.076510124,0,16,2,2,32,16750.07414074074,2015-11-11 01:46:45.760022400
2015-11-12,0.4064265,0.05965351,0,17,2,2,1056,16751.11530747685,2015-11-12 02:46:02.566012800
2015-11-13,0.3862842,0.05965351,0,17,2,2,1056,16752.14292270833,2015-11-13 03:25:48.521971200
2015-11-14,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2015-11-15,0.38425368,0.05965351,0,17,2,2,1056,16754.131127256944,2015-11-15 03:08:49.395004800
2015-11-16,0.53,0.076510124,0,16,2,2,32,16755.0872865625,2015-11-16 02:05:41.558956800
2015-11-17,0.45999998,0.076510124,0,16,2,2,32,16756.048610902777,2015-11-17 01:09:59.982019199
2015-11-18,0.4433435,0.05965351,0,17,2,2,1056,16757.147417673612,2015-11-18 03:32:16.887033600
2015-11-19,0.37,0.076510124,0,16,2,2,32,16758.040352604166,2015-11-19 00:58:06.464985600
2015-11-20,0.47686926,0.05965351,0,17,2,2,1056,16759.1354934375,2015-11-20 03:15:06.633043200
2015-11-21,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2015-11-22,0.45,0.076510124,0,16,2,2,32,16761.061130578702,2015-11-22 01:28:01.682025600
2015-11-23,,,8,0,2,0,1024,-9999.0,1942-08-17 00:00:00.000000000
2015-11-24,0.45,0.076510124,0,16,2,2,32,16763.05265829861,2015-11-24 01:15:49.677033600
2015-11-25,0.45,0.076510124,0,16,2,2,32,16764.08264628472,2015-11-25 01:59:00.639024000
2015-11-26,0.34305415,0.05965351,0,17,2,2,1056,16765.126670706017,2015-11-26 03:02:24.348998400
2015-11-27,0.4733333,0.076510124,0,16,2,2,32,16766.0739396875,2015-11-27 01:46:28.388956800
2015-11-28,0.35594526,0.05965351,0,17,2,2,1056,16767.11512689815,2015-11-28 02:45:46.963987200
2015-11-29,0.41351074,0.05965351,0,17,2,2,1056,16768.14275059028,2015-11-29 03:25:33.650976000
2015-11-30,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2015-12-01,0.49577945,0.05965351,0,17,2,2,1056,16770.130971423612,2015-12-01 03:08:35.931033600
2015-12-02,0.48666668,0.076510124,0,16,2,2,32,16771.087203310184,2015-12-02 02:05:34.365984000
2015-12-03,0.4733333,0.076510124,0,16,2,2,32,16772.04855790509,2015-12-03 01:09:55.402992000
2015-12-04,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2015-12-05,0.44,0.076510124,0,16,2,2,32,16774.040350532407,2015-12-05 00:58:06.285964800
2015-12-06,0.49437228,0.05965351,0,17,2,2,1056,16775.135406111112,2015-12-06 03:14:59.087990400
2015-12-07,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2015-12-08,0.48666668,0.076510124,0,16,2,2,32,16777.061207581017,2015-12-08 01:28:08.334998400
2015-12-09,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2015-12-10,0.45999998,0.076510124,0,16,2,2,32,16779.052794050927,2015-12-10 01:16:01.406006400
2015-12-11,0.48666668,0.076510124,0,16,2,2,32,16780.082814016205,2015-12-11 01:59:15.130982400
2015-12-12,0.44,0.076510124,0,16,2,2,32,16781.04448908565,2015-12-12 01:04:03.857030399
2015-12-13,0.55448973,0.076510124,0,16,2,2,32,16782.074088576388,2015-12-13 01:46:41.252966400
2015-12-14,0.34437364,0.05965351,0,17,2,2,1056,16783.115081770833,2015-12-14 02:45:43.065014400
2015-12-15,0.55448973,0.076510124,0,16,2,2,32,16784.065511053243,2015-12-15 01:34:20.154979200
2015-12-16,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2015-12-17,0.5,0.076510124,0,16,2,2,32,16786.057029467593,2015-12-17 01:22:07.346035200
2015-12-18,0.57897955,0.076510124,0,16,2,2,32,16787.087318414353,2015-12-18 02:05:44.310969600
2015-12-19,0.48666668,0.076510124,0,16,2,2,32,16788.048654351853,2015-12-19 01:10:03.736012800
2015-12-20,0.46686003,0.05965351,0,17,2,2,1056,16789.147212638887,2015-12-20 03:31:59.172009600
2015-12-21,0.5,0.076510124,0,16,2,2,32,16790.040426747684,2015-12-21 00:58:12.871027200
2015-12-22,0.51887834,0.05965351,0,17,2,2,1056,16791.135302349536,2015-12-22 03:14:50.123039999
2015-12-23,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2015-12-24,0.54224485,0.076510124,0,16,2,2,32,16793.06127054398,2015-12-24 01:28:13.775001600
2015-12-25,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2015-12-26,0.45999998,0.076510124,0,16,2,2,32,16795.052821967594,2015-12-26 01:16:03.818035200
2015-12-27,0.5,0.076510124,0,16,2,2,32,16796.08283508102,2015-12-27 01:59:16.950998400
2015-12-28,0.3876535,0.05965351,0,17,2,2,1056,16797.126484375,2015-12-28 03:02:08.250000000
2015-12-29,0.54224485,0.076510124,0,16,2,2,32,16798.07409221065,2015-12-29 01:46:41.567030400
2015-12-30,0.41664782,0.05965351,0,17,2,2,1056,16799.114903668982,2015-12-30 02:45:27.677001600
2015-12-31,0.44740137,0.05965351,0,17,2,2,1056,16800.142513460647,2015-12-31 03:25:13.163030400
2016-01-01,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-01-02,0.5135487,0.05965351,0,17,2,2,1056,16802.13070349537,2016-01-02 03:08:12.781968000
2016-01-03,0.5667347,0.076510124,0,16,2,2,32,16803.087271261575,2016-01-03 02:05:40.237036800
2016-01-04,0.5912195,0.076510124,0,16,2,2,32,16804.048602916668,2016-01-04 01:09:59.292028800
2016-01-05,0.47614607,0.05965351,0,17,2,2,1056,16805.146983993054,2016-01-05 03:31:39.416995200
2016-01-06,0.44,0.076510124,0,16,2,2,32,16806.040367372687,2016-01-06 00:58:07.741027200
2016-01-07,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-01-08,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-01-09,0.6156097,0.076510124,0,16,2,2,32,16809.061175775463,2016-01-09 01:28:05.586960000
2016-01-10,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-01-11,0.55448973,0.076510124,0,16,2,2,32,16811.052723391203,2016-01-11 01:15:55.300982400
2016-01-12,0.48666668,0.076510124,0,16,2,2,32,16812.08272332176,2016-01-12 01:59:07.295020800
2016-01-13,0.37209564,0.05965351,0,17,2,2,1056,16813.12633927083,2016-01-13 03:01:55.713014400
2016-01-14,0.5199999,0.076510124,0,16,2,2,32,16814.073990891204,2016-01-14 01:46:32.812982400
2016-01-15,0.3701317,0.05965351,0,17,2,2,1056,16815.11482033565,2016-01-15 02:45:20.477030400
2016-01-16,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-01-17,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-01-18,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-01-19,0.4733333,0.076510124,0,16,2,2,32,16819.087243900463,2016-01-19 02:05:37.872960000
2016-01-20,0.39,0.076510124,0,16,2,2,32,16820.048596608798,2016-01-20 01:09:58.747017600
2016-01-21,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-01-22,0.35,0.076510124,0,16,2,2,32,16822.040388217592,2016-01-22 00:58:09.542035199
2016-01-23,0.42508143,0.05965351,0,17,2,2,1056,16823.13521255787,2016-01-23 03:14:42.365011200
2016-01-24,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-01-25,0.48666668,0.076510124,0,16,2,2,32,16825.061240868057,2016-01-25 01:28:11.210995200
2016-01-26,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-01-27,0.4733333,0.076510124,0,16,2,2,32,16827.052820428242,2016-01-27 01:16:03.684979200
2016-01-28,0.55448973,0.076510124,0,16,2,2,32,16828.082837951388,2016-01-28 01:59:17.198966400
2016-01-29,0.4617156,0.05965351,0,17,2,2,1056,16829.126547604166,2016-01-29 03:02:13.712985600
2016-01-30,0.55448973,0.076510124,0,16,2,2,32,16830.07412269676,2016-01-30 01:46:44.201020800
2016-01-31,0.38431004,0.05965351,0,17,2,2,1056,16831.115021585647,2016-01-31 02:45:37.865030400
2016-02-01,0.46862447,0.05965351,0,17,2,2,1056,16832.142653171297,2016-02-01 03:25:25.233974400
2016-02-02,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-02-03,0.5228512,0.05965351,0,17,2,2,1056,16834.130893402777,2016-02-03 03:08:29.190019200
2016-02-04,0.45999998,0.076510124,0,16,2,2,32,16835.08734005787,2016-02-04 02:05:46.181011200
2016-02-05,0.45,0.076510124,0,16,2,2,32,16836.048687604165,2016-02-05 01:10:06.608985600
2016-02-06,0.47274765,0.05965351,0,17,2,2,1056,16837.147252361112,2016-02-06 03:32:02.603990400
2016-02-07,0.5,0.076510124,0,16,2,2,32,16838.040464085647,2016-02-07 00:58:16.097030400
2016-02-08,0.5309027,0.05965351,0,17,2,2,1056,16839.13537712963,2016-02-08 03:14:56.584032000
2016-02-09,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-02-10,0.4733333,0.076510124,0,16,2,2,32,16841.061301261576,2016-02-10 01:28:16.429036800
2016-02-11,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-02-12,0.45999998,0.076510124,0,16,2,2,32,16843.052865625,2016-02-12 01:16:07.590000000
2016-02-13,0.4733333,0.076510124,0,16,2,2,32,16844.082874305557,2016-02-13 01:59:20.340038400
2016-02-14,0.46377572,0.05965351,0,17,2,2,1056,16845.126668217592,2016-02-14 03:02:24.134035200
2016-02-15,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-02-16,0.435354,0.05965351,0,17,2,2,1056,16847.115127175926,2016-02-16 02:45:46.988006400
2016-02-17,0.5667347,0.076510124,0,16,2,2,32,16848.06553841435,2016-02-17 01:34:22.518969600
2016-02-18,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-02-19,0.51407105,0.05965351,0,17,2,2,1056,16850.13097341435,2016-02-19 03:08:36.102969600
2016-02-20,0.53,0.076510124,0,16,2,2,32,16851.087315,2016-02-20 02:05:44.016000000
2016-02-21,0.51,0.076510124,0,16,2,2,32,16852.048653645834,2016-02-21 01:10:03.675014400
2016-02-22,0.49095258,0.05965351,0,17,2,2,1056,16853.147302175927,2016-02-22 03:32:06.908006400
2016-02-23,0.4733333,0.076510124,0,16,2,2,32,16854.040425798612,2016-02-23 00:58:12.789033600
2016-02-24,0.48215184,0.05965351,0,17,2,2,1056,16855.135416273148,2016-02-24 03:14:59.965987200
2016-02-25,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-02-26,0.4733333,0.076510124,0,16,2,2,32,16857.061233333334,2016-02-26 01:28:10.559971200
2016-02-27,,,8,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-02-28,0.6512721,0.076510124,0,16,2,2,32,16859.05278478009,2016-02-28 01:16:00.604992000
2016-02-29,0.57897955,0.076510124,0,16,2,2,32,16860.082777407406,2016-02-29 01:59:11.967964800
2016-03-01,0.4594191,0.05965351,0,17,2,2,1056,16861.12666521991,2016-03-01 03:02:23.875008000
2016-03-02,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-03-03,0.38320366,0.05965351,0,17,2,2,1056,16863.115134930555,2016-03-03 02:45:47.658038400
2016-03-04,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-03-05,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-03-06,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-03-07,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-03-08,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-03-09,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-03-10,0.41,0.076510124,0,16,2,2,32,16870.040504375,2016-03-10 00:58:19.578000000
2016-03-11,0.5533105,0.05965351,0,17,2,2,1056,16871.135513344907,2016-03-11 03:15:08.353008000
2016-03-12,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-03-13,0.53,0.076510124,0,16,2,2,32,16873.061389872684,2016-03-13 01:28:24.085027200
2016-03-14,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-03-15,0.4733333,0.076510124,0,16,2,2,32,16875.052983483798,2016-03-15 01:16:17.773017600
2016-03-16,0.5,0.076510124,0,16,2,2,32,16876.083017511573,2016-03-16 01:59:32.713036800
2016-03-17,0.41399595,0.05965351,0,17,2,2,1056,16877.126830833335,2016-03-17 03:02:38.183971200
2016-03-18,0.54224485,0.076510124,0,16,2,2,32,16878.07430440972,2016-03-18 01:46:59.901024000
2016-03-19,0.39227962,0.05965351,0,17,2,2,1056,16879.115293206018,2016-03-19 02:46:01.332998400
2016-03-20,0.50215495,0.05965351,0,17,2,2,1056,16880.14292784722,2016-03-20 03:25:48.965980800
2016-03-21,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-03-22,0.46344757,0.05965351,0,17,2,2,1056,16882.131165243056,2016-03-22 03:08:52.676995199
2016-03-23,0.39,0.076510124,0,16,2,2,32,16883.08758603009,2016-03-23 02:06:07.432992000
2016-03-24,0.44,0.076510124,0,16,2,2,32,16884.048922430557,2016-03-24 01:10:26.898038400
2016-03-25,0.45555824,0.05965351,0,17,2,2,1056,16885.147524305554,2016-03-25 03:32:26.100038400
2016-03-26,0.35,0.076510124,0,16,2,2,32,16886.040708819444,2016-03-26 00:58:37.241961600
2016-03-27,0.4256302,0.05965351,0,17,2,2,1056,16887.13564023148,2016-03-27 03:15:19.315958400
2016-03-28,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-03-29,0.4733333,0.076510124,0,16,2,2,32,16889.061585763888,2016-03-29 01:28:41.010009600
2016-03-30,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-03-31,0.45,0.076510124,0,16,2,2,32,16891.05317175926,2016-03-31 01:16:34.039977600
2016-04-01,0.45999998,0.076510124,0,16,2,2,32,16892.083213275462,2016-04-01 01:59:49.626960000
2016-04-02,0.51781994,0.05965351,0,17,2,2,1056,16893.126922719908,2016-04-02 03:02:46.123008000
2016-04-03,0.5,0.076510124,0,16,2,2,32,16894.074488622686,2016-04-03 01:47:15.817027200
2016-04-04,0.34203643,0.05965351,0,17,2,2,1056,16895.115366516202,2016-04-04 02:46:07.666982400
2016-04-05,0.3923556,0.05965351,0,17,2,2,1056,16896.143006782408,2016-04-05 03:25:55.785964800
2016-04-06,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-04-07,0.3582121,0.05965351,0,17,2,2,1056,16898.131237291665,2016-04-07 03:08:58.902028800
2016-04-08,0.44,0.076510124,0,16,2,2,32,16899.087758506943,2016-04-08 02:06:22.335004800
2016-04-09,0.38333333,0.076510124,0,16,2,2,32,16900.049061076388,2016-04-09 01:10:38.876966400
2016-04-10,0.41471127,0.05965351,0,17,2,2,1056,16901.14758486111,2016-04-10 03:32:31.331990400
2016-04-11,0.325,0.076510124,0,16,2,2,32,16902.04083991898,2016-04-11 00:58:48.569001600
2016-04-12,0.43628573,0.05965351,0,17,2,2,1056,16903.13569363426,2016-04-12 03:15:23.929977600
2016-04-13,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-04-14,0.42999998,0.076510124,0,16,2,2,32,16905.061712557872,2016-04-14 01:28:51.965011200
2016-04-15,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-04-16,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-04-17,0.45,0.076510124,0,16,2,2,32,16908.0833303125,2016-04-17 01:59:59.739043200
2016-04-18,0.3238237,0.05965351,0,17,2,2,1056,16909.126938541667,2016-04-18 03:02:47.490028799
2016-04-19,0.45,0.076510124,0,16,2,2,32,16910.07458712963,2016-04-19 01:47:24.328032000
2016-04-20,0.26745024,0.05965351,0,17,2,2,1056,16911.11537599537,2016-04-20 02:46:08.485968000
2016-04-21,0.38588905,0.05965351,0,17,2,2,1056,16912.14302116898,2016-04-21 03:25:57.029001600
2016-04-22,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-04-23,0.3153538,0.05965351,0,17,2,2,1056,16914.131236805555,2016-04-23 03:08:58.860038400
2016-04-24,0.41,0.076510124,0,16,2,2,32,16915.087847962965,2016-04-24 02:06:30.064003200
2016-04-25,0.33249998,0.076510124,0,16,2,2,32,16916.04913525463,2016-04-25 01:10:45.286032000
2016-04-26,0.3923556,0.05965351,0,17,2,2,1056,16917.14757121528,2016-04-26 03:32:30.152976000
2016-04-27,0.295,0.076510124,0,16,2,2,32,16918.040898055555,2016-04-27 00:58:53.592038400
2016-04-28,0.39373252,0.05965351,0,17,2,2,1056,16919.135672638888,2016-04-28 03:15:22.116009600
2016-04-29,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-04-30,0.39,0.076510124,0,16,2,2,32,16921.061767106483,2016-04-30 01:28:56.677958400
2016-05-01,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-05-02,0.41,0.076510124,0,16,2,2,32,16923.05332548611,2016-05-02 01:16:47.321990400
2016-05-03,0.39,0.076510124,0,16,2,2,32,16924.083369675925,2016-05-03 02:00:03.140006400
2016-05-04,0.36867854,0.05965351,0,17,2,2,1056,16925.12688886574,2016-05-04 03:02:43.198022400
2016-05-05,0.37666667,0.076510124,0,16,2,2,32,16926.074617951388,2016-05-05 01:47:26.990966400
2016-05-06,0.22355822,0.076510124,0,16,2,2,32,16927.036889375,2016-05-06 00:53:07.242000000
2016-05-07,0.3856839,0.05965351,0,17,2,2,1056,16928.142960879628,2016-05-07 03:25:51.820032000
2016-05-08,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-05-09,0.41705775,0.05965351,0,17,2,2,1056,16930.131167349537,2016-05-09 03:08:52.859039999
2016-05-10,0.51,0.076510124,0,16,2,2,32,16931.087847569444,2016-05-10 02:06:30.029961600
2016-05-11,0.42999998,0.076510124,0,16,2,2,32,16932.04913818287,2016-05-11 01:10:45.539011200
2016-05-12,0.42908818,0.05965351,0,17,2,2,1056,16933.14748826389,2016-05-12 03:32:22.986009600
2016-05-13,0.33249998,0.076510124,0,16,2,2,32,16934.04089079861,2016-05-13 00:58:52.965033600
2016-05-14,0.43804458,0.05965351,0,17,2,2,1056,16935.13557685185,2016-05-14 03:15:13.840012800
2016-05-15,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-05-16,0.41,0.076510124,0,16,2,2,32,16937.06174556713,2016-05-16 01:28:54.816988800
2016-05-17,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-05-18,0.37,0.076510124,0,16,2,2,32,16939.053297233797,2016-05-18 01:16:44.881017600
2016-05-19,0.42999998,0.076510124,0,16,2,2,32,16940.083331261572,2016-05-19 01:59:59.821036800
2016-05-20,0.34392098,0.05965351,0,17,2,2,1056,16941.12676824074,2016-05-20 03:02:32.776022400
2016-05-21,0.41,0.076510124,0,16,2,2,32,16942.07457644676,2016-05-21 01:47:23.405020800
2016-05-22,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-05-23,0.30238742,0.05965351,0,17,2,2,1056,16944.1428209375,2016-05-23 03:25:39.729043200
2016-05-24,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-05-25,0.37209117,0.05965351,0,17,2,2,1056,16946.131018553242,2016-05-25 03:08:40.002979200
2016-05-26,0.35999998,0.076510124,0,16,2,2,32,16947.087774814816,2016-05-26 02:06:23.744016000
2016-05-27,0.3175,0.076510124,0,16,2,2,32,16948.049058807872,2016-05-27 01:10:38.681011200
2016-05-28,0.37666667,0.076510124,0,16,2,2,32,16949.078881828704,2016-05-28 01:53:35.390025600
2016-05-29,0.21226987,0.076510124,0,16,2,2,32,16950.040809965278,2016-05-29 00:58:45.980975999
2016-05-30,0.44580883,0.05965351,0,17,2,2,1056,16951.13547462963,2016-05-30 03:15:05.008032000
2016-05-31,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-06-01,0.34,0.076510124,0,16,2,2,32,16953.06164210648,2016-06-01 01:28:45.877958400
2016-06-02,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-06-03,0.41,0.076510124,0,16,2,2,32,16955.05319084491,2016-06-03 01:16:35.689008000
2016-06-04,0.44,0.076510124,0,16,2,2,32,16956.083221863424,2016-06-04 01:59:50.368963199
2016-06-05,0.32700607,0.05965351,0,17,2,2,1056,16957.126728506944,2016-06-05 03:02:29.343004800
2016-06-06,0.41,0.076510124,0,16,2,2,32,16958.074455636575,2016-06-06 01:47:12.967036800
2016-06-07,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-06-08,0.2781554,0.05965351,0,17,2,2,1056,16960.14281613426,2016-06-08 03:25:39.313977600
2016-06-09,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-06-10,0.35999998,0.076510124,0,16,2,2,32,16962.057356770834,2016-06-10 01:22:35.625014400
2016-06-11,0.34,0.076510124,0,16,2,2,32,16963.08767138889,2016-06-11 02:06:14.808009600
2016-06-12,0.30249998,0.076510124,0,16,2,2,32,16964.04897576389,2016-06-12 01:10:31.506009600
2016-06-13,0.41051668,0.05965351,0,17,2,2,1056,16965.147411412036,2016-06-13 03:32:16.345996800
2016-06-14,0.21226987,0.076510124,0,16,2,2,32,16966.04074929398,2016-06-14 00:58:40.739001600
2016-06-15,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-06-16,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-06-17,0.37,0.076510124,0,16,2,2,32,16969.061669328705,2016-06-17 01:28:48.230025600
2016-06-18,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-06-19,0.34,0.076510124,0,16,2,2,32,16971.053281527777,2016-06-19 01:16:43.524019200
2016-06-20,0.34,0.076510124,0,16,2,2,32,16972.083352013888,2016-06-20 02:00:01.614009600
2016-06-21,0.3914749,0.05965351,0,17,2,2,1056,16973.126912939813,2016-06-21 03:02:45.278016000
2016-06-22,0.35999998,0.076510124,0,16,2,2,32,16974.074659386573,2016-06-22 01:47:30.571036799
2016-06-23,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-06-24,0.2986365,0.05965351,0,17,2,2,1056,16976.14306480324,2016-06-24 03:26:00.798979200
2016-06-25,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-06-26,0.3366626,0.05965351,0,17,2,2,1056,16978.13132136574,2016-06-26 03:09:06.166022400
2016-06-27,0.3175,0.076510124,0,16,2,2,32,16979.08805878472,2016-06-27 02:06:48.279024000
2016-06-28,0.30249998,0.076510124,0,16,2,2,32,16980.049343506944,2016-06-28 01:11:03.279004800
2016-06-29,0.32616657,0.05965351,0,17,2,2,1056,16981.147736469906,2016-06-29 03:32:44.431008000
2016-06-30,,,8,32,2,2,32,-9999.0,1942-08-17 00:00:00.000000000
2016-07-01,0.34338507,0.05965351,0,17,2,2,1056,16983.13587658565,2016-07-01 03:15:39.737030400
2016-07-02,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-07-03,0.34,0.076510124,0,16,2,2,32,16985.062096863425,2016-07-03 01:29:25.168963200
2016-07-04,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-07-05,0.325,0.076510124,0,16,2,2,32,16987.05370412037,2016-07-05 01:17:20.035968000
2016-07-06,0.35,0.076510124,0,16,2,2,32,16988.083804814814,2016-07-06 02:00:40.736016000
2016-07-07,0.3622354,0.05965351,0,17,2,2,1056,16989.12723054398,2016-07-07 03:03:12.719001600
2016-07-08,0.35999998,0.076510124,0,16,2,2,32,16990.075094895834,2016-07-08 01:48:08.199014399
2016-07-09,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-07-10,0.30404288,0.05965351,0,17,2,2,1056,16992.143382465278,2016-07-10 03:26:28.244975999
2016-07-11,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-07-12,0.2967804,0.05965351,0,17,2,2,1056,16994.131631631946,2016-07-12 03:09:32.973004800
2016-07-13,0.30249998,0.076510124,0,16,2,2,32,16995.088503645835,2016-07-13 02:07:26.715014400
2016-07-14,0.2875,0.076510124,0,16,2,2,32,16996.049732256943,2016-07-14 01:11:36.867004800
2016-07-15,0.34720364,0.05965351,0,17,2,2,1056,16997.14804951389,2016-07-15 03:33:11.478009600
2016-07-16,,,8,32,2,2,32,-9999.0,1942-08-17 00:00:00.000000000
2016-07-17,0.36221886,0.05965351,0,17,2,2,1056,16999.13618175926,2016-07-17 03:16:06.103977600
2016-07-18,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-07-19,0.35,0.076510124,0,16,2,2,32,17001.06249423611,2016-07-19 01:29:59.501990400
2016-07-20,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-07-21,0.28,0.076510124,0,16,2,2,32,17003.05408664352,2016-07-21 01:17:53.086041600
2016-07-22,0.33249998,0.076510124,0,16,2,2,32,17004.084207407406,2016-07-22 02:01:15.519964800
2016-07-23,0.29615217,0.05965351,0,17,2,2,1056,17005.127503726853,2016-07-23 03:03:36.322012800
2016-07-24,0.37,0.076510124,0,16,2,2,32,17006.075482280092,2016-07-24 01:48:41.668992000
2016-07-25,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-07-26,0.4433082,0.05965351,0,17,2,2,1056,17008.143663657407,2016-07-26 03:26:52.539964800
2016-07-27,,,127,0,0,0,0,-9999.0,1942-08-17 00:00:00.000000000
2016-07-28,0.35999998,0.076510124,0,16,2,2,32,17010.058461828703,2016-07-28 01:24:11.102025600
2016-07-29,0.2875,0.076510124,0,16,2,2,32,17011.08889662037,2016-07-29 02:08:00.667968000
2016-07-30,0.28,0.076510124,0,16,2,2,32,17012.05009239583,2016-07-30 01:12:07.983014400
2016-07-31,0.34,0.076510124,0,16,2,2,32,17013.079996273147,2016-07-31 01:55:11.677987200
2016-08-01,0.24613492,0.076510124,0,16,2,2,32,17014.041869479166,2016-08-01 01:00:17.522985600
2016-08-02,0.400081,0.05965351,0,17,2,2,1056,17015.136439930557,2016-08-02 03:16:28.410038399
2016-08-03,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-08-04,0.325,0.076510124,0,16,2,2,32,17017.062794085647,2016-08-04 01:30:25.409030400
2016-08-05,,,16,1,2,2,1024,-9999.0,1942-08-17 00:00:00.000000000
2016-08-06,0.31,0.076510124,0,16,2,2,32,17019.054262291666,2016-08-06 01:18:08.262028800
2016-08-07,0.325,0.076510124,0,16,2,2,32,17020.084336319444,2016-08-07 02:01:26.657961600
2016-08-08,0.3265055,0.05965351,0,17,2,2,1056,17021.127576898147,2016-08-08 03:03:42.643987200
2016-08-09,0.37666667,0.076510124,0,16,2,2,32,17022.07548949074,2016-08-09 01:48:42.292022400
